,gamma
3445,3.1037377543326663
5860,3.1026733568181064
1689,3.10263373617526
966,3.099500403891239
4330,3.094288081849902
1020,3.091324841106343
962,3.0903061655831916
2032,3.086947442136492
5724,3.086240852036057
6019,3.0848172510173
3800,3.0744548357729626
900,3.073984090063682
653,3.0739230981124868
541,3.0708366872953925
4946,3.069505270834231
3029,3.0686232748795472
12,3.066605268801781
2746,3.0662908564894584
3011,3.064322165901074
2049,3.0604442824308387
4045,3.0580801531351636
6112,3.0546485242309984
1610,3.054421696837729
2762,3.0541242351865776
2786,3.052621112479501
3338,3.051823270603727
1758,3.049349260827031
282,3.0489972350346646
484,3.0471138507402333
3887,3.0450209993743065
4408,3.044161225091652
3629,3.0440487305511366
1834,3.0439449874874396
3555,3.0430159542463056
1437,3.0386696896128
2063,3.038399754708154
5999,3.036977320532815
3,3.0367089984165907
3334,3.035185428038238
613,3.033160232553931
4518,3.03250852370754
1760,3.0288484251228525
5439,3.024054944438323
76,3.0239164167821366
4394,3.023509649363668
3895,3.021766558827713
2128,3.0209846754270635
3517,3.0176605455108483
2632,3.01353285776386
6119,3.013185152752805
2745,3.001293528241254
5256,3.001249600368881
2149,3.001119936837039
93,2.9970082192260716
2366,2.9963406282542615
1713,2.99596411887063
2154,2.995496103994866
825,2.9949883049705672
4785,2.993005048461967
3987,2.9916030793712887
651,2.9863566219391573
6058,2.9848138814127094
5765,2.9814771589692923
1854,2.979647082189143
1683,2.9750036836734313
3685,2.974513261072567
217,2.9735555694687
169,2.9734256916421544
4236,2.9727550351554757
664,2.9698043596461825
1261,2.9695683589865327
4870,2.9695192170523947
820,2.9677472177379567
5410,2.9568850157355557
16,2.956632347609365
2192,2.9552198209095586
441,2.9551975054913644
6103,2.952454033058969
1449,2.9495170320309647
2768,2.9467613246319164
1791,2.9430557531102215
822,2.942507258840829
525,2.9351867646889516
4049,2.9350494717807565
5131,2.932646139329752
264,2.9255699078175588
6087,2.9237738268239752
586,2.921017002106656
645,2.9194810366152018
1121,2.9162976239825738
379,2.9150186232300372
6029,2.9141459447169638
3989,2.911526789405122
4392,2.90478145809855
2845,2.904656702263762
5425,2.902630099833424
5119,2.9024507180826613
1376,2.8999233294771987
4765,2.897619425296016
328,2.8975477437946267
2285,2.8969573150782395
6026,2.894211923279903
4594,2.8938666276454765
3446,2.8911739071962343
4560,2.8854248422857203
6063,2.8830095737873305
3072,2.8815369168006173
4688,2.8814438579010906
356,2.881056206900869
5915,2.8794225694432276
4922,2.8788472759343495
3507,2.878847148131909
4510,2.8778250760259674
3811,2.8699859032398023
6024,2.8661262958962506
6098,2.861614304023702
5138,2.859926812858738
2249,2.8584732962782717
887,2.858211848346327
1849,2.8571398137057287
2068,2.856815826056669
515,2.8563833969673107
458,2.854420828698534
4686,2.847478035380391
2954,2.847202866654632
5482,2.84566521174467
4579,2.8430474333602596
1418,2.8426061829000315
1700,2.8423004067918254
5861,2.8380746711190046
4723,2.838056774833252
532,2.8378468514117356
4622,2.8363734140114865
5949,2.8353911230579567
2590,2.8344168332143695
2335,2.83388185323791
4225,2.8332285432776154
1414,2.830546039997638
4423,2.8282010471862447
829,2.827834361544211
4947,2.8243006192813915
999,2.8208062583884446
2694,2.819491756716527
4484,2.8185804949587427
805,2.81411440016693
124,2.8023047436631265
3590,2.7991887708793293
117,2.796754076225393
4974,2.7962648544733284
45,2.794449153838312
4338,2.7937751991423534
6079,2.791836223216971
4859,2.79113467798584
4749,2.7891547309397686
1446,2.7889929500800394
2821,2.786866091745125
2161,2.784168904960911
697,2.7840443523646443
1358,2.7837418797138285
1131,2.7836026568598244
3188,2.7827954176814598
595,2.7821062042158764
342,2.778686846893959
3799,2.777164176219423
3506,2.7771069810680133
4705,2.77630882313615
1546,2.7749154177020268
4831,2.7739336131001164
783,2.7722869027722865
5890,2.771399226862436
4760,2.7706690257015487
2955,2.768768840686367
2646,2.767214303902578
807,2.766563441029919
509,2.7648898844022347
2054,2.76487793193696
1426,2.7637356710705756
29,2.7635258967333067
563,2.761905999528956
4966,2.7573195449745445
5014,2.7571119017529466
4924,2.755843883543429
4276,2.7552339801449475
1374,2.7550081958973602
2018,2.7542307439241167
6036,2.753455107603399
3620,2.7525121778638204
2913,2.7495865766536074
1070,2.7475885997181324
3630,2.738355204156952
1140,2.73754074528598
2616,2.7375301316388474
2280,2.736853194787869
1008,2.736615808859949
4142,2.7323994236396216
4492,2.730760265676441
802,2.730593486988807
1596,2.7275148115415666
2418,2.7250145990076904
4535,2.721752449477222
5333,2.719572378377058
891,2.7194166732456235
4771,2.717426809569827
2416,2.7134263745514775
6007,2.7124802562138366
634,2.7096562491073874
3706,2.708770649101537
977,2.7078288413869536
490,2.703713116239694
526,2.7029580499827652
5020,2.6996820157689
643,2.6893600001434184
450,2.686731095989617
4650,2.6867061696571737
206,2.684584039622418
4770,2.6841255275243356
4450,2.678289125230993
961,2.674256997020697
10,2.6728492076510926
856,2.67024441536026
61,2.6687673512180434
3613,2.668638852535618
2958,2.666415010289532
6048,2.6646365912420715
1481,2.657485784019855
5849,2.653715823468719
3673,2.6531112278326514
2731,2.6519137464472218
757,2.6486936782722386
3409,2.6476170462629147
513,2.6464323823508344
2919,2.6453688660669616
4928,2.644178267652398
3897,2.6415196474444382
4514,2.6389356658913172
3452,2.637890557887886
566,2.6368926944823237
3763,2.63453346464895
5167,2.6314419283875994
1719,2.6230041577581806
733,2.6193567366736925
3108,2.6179298024118056
502,2.6175142208681406
6041,2.616631028447551
4224,2.616440417646337
5627,2.612414924653109
2784,2.606486877121225
3309,2.6063759729752745
2851,2.605711875048045
142,2.6048037908530803
3961,2.6043188893000324
6078,2.603814467565635
60,2.6028838118139443
4854,2.601302612883959
3936,2.598942184480189
383,2.5984347566297017
880,2.598150785422942
836,2.5949094533413852
3801,2.591187492660459
3289,2.588971579418826
2839,2.5863135893595954
3880,2.583365219324887
5095,2.577458080840711
3023,2.576905232402834
35,2.5762586307471067
4562,2.573675594509627
1003,2.572384631979517
5989,2.572139059076934
5169,2.5672704068426433
181,2.565826121691074
4295,2.565225549571235
5910,2.563217996198763
1152,2.5609222967313374
2622,2.560009869702086
935,2.557971508703483
4715,2.5577947021350385
3659,2.55611184018196
5023,2.5505296832538513
3327,2.5470104026680054
5024,2.541858849318427
5371,2.541582205882779
4892,2.5322888915164254
2957,2.5299793354880626
2101,2.5283213526861905
3697,2.524245137564311
777,2.5180379942616695
1608,2.5180020472534026
510,2.512598829792854
951,2.510974574440412
5403,2.5074346740336164
13,2.5057716676944874
6051,2.5034537784497233
687,2.500936316695508
6077,2.4996184754825834
50,2.498361180455964
691,2.4938188976485516
789,2.493783790758504
1771,2.492108954858628
1224,2.4914404100877405
3810,2.489415566274126
2238,2.487589848292496
1900,2.481084345823053
871,2.479064005934059
6095,2.4751621798654937
1353,2.474744995393527
4756,2.474720171954944
576,2.46746763223363
3459,2.4662539438482356
84,2.4662214123145794
151,2.4639036464620627
3368,2.4596251293148526
568,2.4586868587222455
1302,2.458003783480982
4008,2.4552978689051916
3341,2.4540968613365104
3216,2.452511735043092
708,2.4518683443414675
625,2.4487262683468227
4375,2.447517404412664
2989,2.447159432577387
3293,2.4467559754210493
2729,2.446440702376148
4234,2.444963366151814
3401,2.441583757626743
2726,2.440756403572362
3352,2.4398822344008977
2627,2.4386471339058398
380,2.4383136134386656
5228,2.435692989417488
944,2.435438434053827
4577,2.4351886298298506
6016,2.434516786267286
5995,2.4343626586302087
4426,2.4336085210187357
3062,2.4310984842731798
17,2.429941838835221
4228,2.425357274195834
5509,2.4253070785619877
3177,2.4250405909321975
1435,2.4236441224482466
1212,2.4208607518561416
3808,2.419611123169824
2511,2.418468814157981
5553,2.4161986284404064
6107,2.4151171965254137
4762,2.411380531697769
6073,2.4107035540515755
3567,2.410184489041469
2486,2.4082873247201304
1054,2.4076920130362436
2580,2.400125927708654
4235,2.395633947422008
812,2.39538226479457
835,2.3878073961370943
5863,2.3855075040627374
4198,2.3813124817755327
5639,2.378947262905331
4662,2.378112489419464
420,2.375498770707881
624,2.3754600641761683
1693,2.3750544890114353
2549,2.371538857520633
960,2.3713785759727557
556,2.3690780081526075
3267,2.3690474991701445
4305,2.368287434906245
1513,2.360793049488764
627,2.360030846844981
404,2.357182507596273
2715,2.3543834226847653
5998,2.3497393583371906
5973,2.3497264216126874
4571,2.347113576140955
3824,2.345925896229867
3198,2.343432031916665
5526,2.339526628513937
8,2.334105956070609
329,2.332717828744614
2588,2.3323066212541135
4781,2.330201901514443
2207,2.3286339674287437
922,2.327607118147847
1045,2.3218098868269
428,2.3208714812163276
5104,2.320734736947749
5488,2.3113375861231944
3106,2.302982726637073
3696,2.30255900321418
474,2.299805506413496
927,2.294769380869124
5493,2.293204720055824
283,2.2931263488755698
6006,2.291557124955746
2452,2.2910338970101396
800,2.2833738180449767
1782,2.282933914144613
578,2.2810806079867736
3813,2.2807166651180686
790,2.2795749034976414
2228,2.275736524668786
2543,2.2756909871754183
2129,2.272971480989997
4855,2.2654794081152967
5783,2.2648801885408982
3098,2.2647414365035434
3183,2.2640338309299235
101,2.258559103224454
571,2.2565658633795715
3879,2.254273651046518
1637,2.2531910585962778
3592,2.246561389723243
923,2.246424770425795
2907,2.2422424600963637
240,2.2399008192495633
1397,2.2391888122899997
5690,2.2379886674889957
581,2.2298996315618145
4968,2.228779002626169
6018,2.2258667521761146
6108,2.225262186585766
1213,2.224172508505637
2502,2.2237088989588365
4447,2.223083458222847
480,2.2223291737031774
876,2.2218734162110367
5474,2.2218359617086145
877,2.218147146366925
3634,2.212411969848579
3933,2.210962494131937
397,2.208506980806458
4202,2.2032945911024115
5943,2.201815902175105
5354,2.201745862057028
5571,2.198747651694585
327,2.197343017289946
1870,2.1882896132336183
5085,2.1871291871706537
5195,2.1862736703719823
2369,2.183966592261728
4789,2.1801291427475684
717,2.1753718366118444
549,2.1717152329221143
4512,2.1710307439787466
6032,2.1707980130369036
4951,2.1694088367540303
499,2.1685225780265087
6090,2.1637591232243154
6080,2.160529658237065
2685,2.1582939600201514
4782,2.1564565060627974
3719,2.155834722872779
3043,2.1515080306246173
752,2.1512786256542578
5948,2.149024829711316
1400,2.148281775515824
4100,2.146270184598729
3129,2.1445627851745983
3737,2.1427387397916227
6111,2.140085073978808
1027,2.1397191285188595
1508,2.1387323482865908
3219,2.1355074901074684
3940,2.128586221112987
251,2.1238457691679815
2020,2.1222147515501177
6050,2.1191584676397857
804,2.1183418916498344
2860,2.115570434853507
4529,2.1140428773766318
3635,2.111800093082628
4876,2.1091465811473116
2051,2.106670920258948
255,2.10413734012928
936,2.1040591068596886
3087,2.102640204362241
3407,2.1024737000746114
4942,2.0996562370823333
42,2.096816941805451
2566,2.0965724837007227
4110,2.095890450033342
4120,2.0928320770080306
4312,2.0896698732150027
5072,2.087983278736643
5229,2.0838680951482527
7,2.0728653593942385
3470,2.072472094087162
3713,2.07230095238654
3704,2.0687550073963936
2925,2.067318639889764
118,2.0671748826456136
3779,2.065263927859891
451,2.063427297468093
496,2.052039223574526
4397,2.0498097150812584
5251,2.047410321655699
2212,2.047072594506814
120,2.046484525188616
4677,2.0463589593661204
5682,2.0458715350791583
483,2.043441955564489
5102,2.042934530530044
112,2.040795248614212
2035,2.040150353699093
1542,2.035656890456805
5254,2.0349241281097106
5703,2.0345434414456904
5929,2.0333793465564076
2490,2.03074686876149
1433,2.0299252377581105
2541,2.0276473919411444
1516,2.025481391995751
2790,2.0235031339709546
2862,2.022632650772739
3836,2.0217797426323636
1258,2.020372715730899
902,2.0186671662570963
2624,2.017335861432893
3922,2.0148925482890734
504,2.0137248358593576
4006,2.013171507335672
2669,2.0123769899978337
1239,2.0081971730102124
3610,2.007389779034087
659,2.0032675714692423
209,1.9907016073354389
2873,1.9890075446232178
2140,1.9869059888105123
628,1.9861699299536024
387,1.983809630310866
5865,1.982629373798234
946,1.9824968878045424
3387,1.9729564696138508
146,1.9716843233709522
2234,1.97047543428775
2072,1.9678473119202757
606,1.965359089928443
2407,1.9639229118028105
2563,1.9639038907984931
511,1.9630673278348414
5116,1.9586706901835085
6110,1.9531635548558066
5423,1.9520103212454525
5001,1.9505331295577415
6066,1.9502951427709105
2115,1.9478300497905023
6106,1.9440099442188883
4784,1.9435963003538204
2730,1.9422323526997443
102,1.940723675435218
4554,1.9374445321500895
3110,1.9363060354954214
275,1.9338182109893167
1264,1.9312812021622994
4565,1.9309675345887172
539,1.9299136729391293
978,1.9270235940065779
2652,1.924128110333982
2500,1.9206291743221233
4893,1.9192619297511022
5582,1.9183293609614631
197,1.917764504449422
1699,1.9172439500866811
1445,1.9164483328155222
1651,1.9139094806967747
2357,1.9084200735808543
544,1.8991422863560252
4654,1.8916137650807896
2994,1.8912727060659658
1561,1.8855749042788605
4660,1.8789861621311423
2264,1.8776957068283275
400,1.8768063381326565
491,1.8654303655944218
583,1.8652869771930307
6097,1.86449515008855
3990,1.8625573875139532
5068,1.8620839026920635
5360,1.8519881911230172
4113,1.8507631677499445
2278,1.8482465148872647
788,1.8403972154488135
537,1.8389197660451038
5886,1.837904573739308
3698,1.8351024649753123
5939,1.8306511590439292
479,1.8303405635878192
3258,1.8282080399670173
4925,1.8244121884740543
5798,1.820954679040453
5638,1.81870053481533
2316,1.8092040620369985
828,1.8050070895442243
601,1.7982126270179488
1210,1.7969434044841168
508,1.7966196731368809
4711,1.7936468049558894
2937,1.7916326987445768
5680,1.7899605936795453
2744,1.7833268086386371
657,1.7761586373935179
3931,1.7745360080640695
4635,1.7745316679189576
2635,1.7744986196877433
2191,1.774215556422547
1288,1.7673840677740014
434,1.7649758309251762
1824,1.7641954645769078
2291,1.7618401527711562
54,1.7603079517989255
3736,1.7600765236793294
2362,1.7593725025216582
4302,1.7585806226777045
6009,1.7574362695856096
2086,1.7544015270147346
4902,1.7518570430554763
6094,1.7493285181727223
4244,1.7457523424399692
238,1.7405236362692047
3284,1.739771214813674
239,1.7343520245342672
2336,1.7296901861885174
3871,1.7280833959579687
1841,1.724435830703951
4167,1.7218252036674773
2581,1.72150809740911
5447,1.7145525784820503
1914,1.7116158886765416
285,1.7108124432309537
1038,1.7093234579280303
470,1.7033139716343517
4217,1.697590780287985
500,1.6974437160383329
23,1.6951998063240021
1434,1.6924507806499198
2600,1.6908097802823434
4559,1.6883950259338028
376,1.6871181343573223
2677,1.680251670891611
5479,1.679689412776143
1066,1.6777091540468596
471,1.6742674638007433
6068,1.6740219373987428
694,1.6717522166594414
4221,1.6709849071093097
363,1.6675399701162266
2668,1.6661161796443762
3839,1.665402341396869
2181,1.6462578486634976
5336,1.644867572413289
889,1.6429636062731234
2898,1.6429387857480489
819,1.6420912645149146
1710,1.6391550255958063
370,1.638372244133476
1303,1.6349440930502872
6081,1.6270121392747412
2245,1.6259917851028656
1986,1.6258412042221366
1409,1.623570871847011
3616,1.6234771255854599
956,1.621274832696664
685,1.6170067864361708
6011,1.616758018891776
6109,1.6161899806979285
71,1.6111923231489138
44,1.6111243274174902
1061,1.60992145987342
422,1.6080831470181536
3292,1.6044846031700357
2484,1.6030120087132145
402,1.6029018296413795
4473,1.6002963243093182
813,1.5991697505851132
207,1.597772462684863
2034,1.5966561387827054
1007,1.5917494879140746
65,1.5898490867145572
3017,1.5889632141157715
6085,1.5875873320163036
723,1.582576472840509
3112,1.5793014641449985
2189,1.577148721637526
2602,1.5762400731041546
6093,1.5719952830988102
1555,1.5493495954746168
5308,1.5483012281463922
704,1.5466966957103079
5776,1.5441361743334199
2471,1.5429435359256833
5882,1.5407440863019182
279,1.5405519060154447
1060,1.5404599740806026
4551,1.5400997348877439
369,1.536124780103791
5278,1.5360188083410862
1624,1.529897549476908
2290,1.5269708020150978
1279,1.5249713155001556
1551,1.524950272612909
2074,1.5221963121001918
221,1.5171623805132333
6030,1.5146055182213591
1265,1.5141586939329637
1906,1.5124793476093727
414,1.5105607346566938
2472,1.505401377005694
1362,1.5040233018568618
4846,1.5038173801571233
3838,1.5022328137316392
769,1.5017488515907127
164,1.4963378803949787
6067,1.4948321399696296
5988,1.4944967585335358
3951,1.494278483860225
4581,1.4939694934923053
367,1.492607772618643
1511,1.488699992642365
501,1.4886349029710289
3473,1.4882726986609849
6049,1.4828059212476983
3906,1.4801783922020042
78,1.4781529115962018
6002,1.477137887541461
3067,1.4767253150797717
542,1.4765262353713473
2193,1.4764067417618245
4546,1.4731562666148297
2050,1.4701296548126932
4754,1.460999651041321
3305,1.4536460659812784
4891,1.4519609914348965
6008,1.4465517078678438
4148,1.4463452919135256
766,1.4455293708921153
674,1.4449717113972165
4967,1.4417512751769734
1956,1.4411968691273769
6015,1.4349744920336402
2886,1.4344027574714093
2305,1.4319621336377026
725,1.43139936966754
736,1.424270691356213
390,1.4231665616208282
5037,1.4229415575429623
2279,1.4210956432010293
1520,1.4197351175461255
4904,1.414277510007684
2481,1.4140036371631288
3156,1.4110433179367872
412,1.4094654829450757
4191,1.4067593654662036
2141,1.3992940079594756
6013,1.3935902803387814
58,1.3931166013708836
2043,1.3913688328656568
4684,1.3835144402152453
5355,1.3813744459296378
4888,1.375470012796084
677,1.3741958050503458
2673,1.3670818249977028
5164,1.3667040951297915
2929,1.3665829315940785
3822,1.3661053686179143
310,1.3643486892047059
40,1.3569150867168676
5412,1.356578157825194
4645,1.3511475257535803
6046,1.3494816865965122
1890,1.3487343825120581
173,1.3456083737810567
3667,1.3420075698025384
242,1.3418339125893817
5997,1.3415068692030585
1500,1.3413516714717355
4230,1.341187186045017
2651,1.3350281876792167
2531,1.332423750408155
6102,1.3324061470549777
1788,1.332387335327226
4206,1.3262763004798077
731,1.3252604769510896
587,1.3197671375953228
1746,1.3161229900586489
4747,1.3132074600444494
1531,1.3127583576788107
5794,1.308321225202774
5453,1.3070580627136292
1190,1.3030250322066408
3471,1.3027660720422698
4070,1.3006278460459804
3717,1.2996842044717394
2443,1.2961904401451148
6014,1.293749435020317
719,1.2913482717272737
845,1.287099175495571
2267,1.2868759316751852
1221,1.2868290710279575
975,1.286003826862026
2920,1.2845104295002756
1797,1.2829193644410422
5542,1.2793912804509175
5742,1.2646053022251553
6065,1.2587277786090332
2225,1.2541724034477129
2755,1.2515002425204478
5566,1.250988147979422
2572,1.2479444413685565
4313,1.2449644713424053
2030,1.2435398374939801
5356,1.240302809307234
34,1.2377446954380091
1845,1.237113118490706
939,1.232693570848899
46,1.2321623533696808
303,1.2308676887056944
5900,1.2283407109935542
492,1.2279361571466578
5411,1.2262992798760801
6069,1.2234037259019628
4406,1.2145257038957027
3977,1.2078330765712302
1586,1.2062189452232595
5433,1.2049289590157966
2176,1.2025271500939263
3833,1.201760557555662
105,1.1998182437449687
1757,1.1992664805768003
135,1.1983199375670655
5507,1.1979538388582958
684,1.1955040221273956
4416,1.1948299313769362
3245,1.1945224964248082
4173,1.1942443471467021
2674,1.1886127917000802
1182,1.187906644357254
2003,1.1872640801522047
1197,1.1840204848021636
2235,1.183327007417631
1858,1.1769540489896284
4853,1.1595167733891814
680,1.154691686226309
2960,1.1541567699006665
1522,1.1535996170728702
559,1.1525840903864302
1106,1.150321845426311
2157,1.150104099637841
5248,1.147433142605099
2510,1.1447385228312417
3979,1.1427126952835618
5362,1.142279436248207
6070,1.1418794760632374
3522,1.1236861464037675
1215,1.1200910692648578
2916,1.1186638025270972
1969,1.115811687326401
2864,1.1149678901367779
4291,1.1078171801939127
2538,1.0992094890048587
172,1.098535551342493
4647,1.0984650553166475
2842,1.0969587810282253
6075,1.0922434609230265
3226,1.0918165895278056
5987,1.0854813875635514
2021,1.0850385949692702
2749,1.0812477682654094
5163,1.0730806971380704
5686,1.0706871782092942
3186,1.0686360266676205
1155,1.0615737839436
231,1.0611713894123853
2592,1.0595992136254995
862,1.05919584698633
6001,1.053793656197752
1095,1.0529131272125871
2666,1.0527309429216807
3130,1.0524988335324628
293,1.0523880925904736
6021,1.0482080203979622
602,1.0354231282895832
5585,1.0328760243188095
4133,1.0325696721857869
332,1.0320461897274111
1861,1.0278630793195485
855,1.012461300496247
128,1.0114517026977614
5434,1.0107070871714563
1101,1.0095769465144004
989,1.0030871839217335
2197,1.0007354738116612
695,0.9998191589721681
3998,0.997969840413929
5619,0.9926925435248835
4752,0.9921553132901252
4722,0.9890726834723721
5338,0.9672015683775698
2199,0.9619714942776226
6118,0.9586693802641455
2384,0.9522853495016107
4981,0.945397553590282
1083,0.9430280722890387
4759,0.9410800222109524
6084,0.9386956682818935
979,0.9312406783405754
4451,0.9244663395535146
3314,0.9135925280046207
301,0.910672415022301
5635,0.9079201357469961
3754,0.9058491921345811
2042,0.9019238908606391
5696,0.8980113501918079
5173,0.8971075846825297
857,0.8835575209301957
4659,0.8703609196992805
930,0.8690889912339633
1947,0.8685995938154201
6099,0.8601412715340724
5288,0.8589140400189598
655,0.8543783629898137
4441,0.8540714072294826
2690,0.8528722165357808
982,0.8512738672843831
796,0.8498470526196285
4438,0.8290708879167903
3557,0.8152255288810591
2434,0.8138112719118457
2812,0.8079241772388799
5175,0.8062197833776069
194,0.8037352240847072
2293,0.79503027986787
1396,0.7928790454694186
2846,0.7865383525208973
1344,0.7853883095889519
2672,0.7791840552416471
1465,0.7738689049994243
6074,0.7696638537414147
3646,0.7662117086469874
2990,0.7644175730121175
3443,0.7626541158411412
1147,0.7572970893453133
3679,0.7500522012559009
718,0.7435414015361349
305,0.7424805322534146
2706,0.7352426030249649
3468,0.7288894275250586
5549,0.7209722262564124
421,0.7135563975638864
2923,0.7087081324883989
529,0.7043957742041266
2809,0.7038421775519847
931,0.7025662163665798
716,0.7008782899144168
1151,0.6869028438646108
2559,0.6840168000029617
990,0.6825492989324021
2593,0.6777874955781582
230,0.6754876710341884
3718,0.6684634416023683
4102,0.6356359993387566
6028,0.6179717927835107
1939,0.6125070458549796
1174,0.6123459765743277
269,0.6084801784607499
2328,0.6008866530749358
6005,0.5923904154932351
4211,0.5874584584674652
5574,0.5791137874045474
3478,0.5778535545138469
3600,0.5740238960058077
3462,0.5623632855474674
4491,0.5584830301087174
3888,0.5448288086663089
4218,0.5420850115281275
5258,0.5345927637300065
2377,0.5261376307772332
3442,0.5225220463605259
3315,0.5144086588924477
2741,0.5043802058552243
3080,0.4968186782639886
5851,0.4952176519898616
4040,0.48152749640945525
992,0.4788612064751404
953,0.46414587081221603
3935,0.43689133770560085
3842,0.43115920176858896
3964,0.39813596301580173
498,0.3880158099338556
144,0.38118084482243125
899,0.3722794847039737
791,0.3666840134718284
2067,0.36402400416922903
5579,0.3489748488349297
4115,0.34437817867344866
2017,0.33522474053220025
2411,0.3184657143688251
3894,0.3154996640046752
2474,0.2712087446826849
1547,0.2519339810609313
834,0.2313786040595534
2806,0.20929106614904383
4403,0.20030566441472994
4062,0.19645812747933147
4464,0.16874244242976447
2757,0.1444957492234981
6022,0.14412209296490366
378,0.1379361336488547
1705,0.053259238401146075
3323,0.04628176284010896
