,gamma
5931,5.941767302048759
3840,5.940721433110859
3777,5.939264140579431
5290,5.9366661149837086
2298,5.930945959552083
3677,5.9299965862000565
2663,5.925465514308524
4558,5.921578304760794
553,5.91858782359358
3447,5.916571077533397
1947,5.915969232622242
3022,5.914269158729996
5273,5.913128448203926
482,5.911927317335987
754,5.9101506438256495
2081,5.905602613102745
1097,5.90438256687198
5950,5.903720135834776
548,5.902744506654894
3055,5.899284155492707
4659,5.897609853675442
3643,5.897419888665378
5199,5.89676865491346
1473,5.892235926877701
2169,5.887023317761928
341,5.8866903855973245
5127,5.88326059212103
398,5.880948903997222
3029,5.880047809619951
669,5.877259812362202
47,5.877026323874369
1858,5.8768226049524
2964,5.8766361995334915
278,5.8764402010745975
375,5.87607684510966
1660,5.872023082127976
2927,5.871892511304154
5125,5.871056190516887
2938,5.8692231870820555
300,5.86668805303432
1590,5.866332759946344
5650,5.864860676791133
3237,5.863603071725462
2550,5.863140246575087
3245,5.860700723183493
3669,5.8592587344856835
878,5.857686836663853
4756,5.854935280622295
90,5.850510439154902
2376,5.848783959754633
4390,5.847417270979661
5736,5.8446775665843544
351,5.843522756434746
1975,5.842663543298324
2888,5.840922890997008
2431,5.833813273178321
1713,5.830309845324344
768,5.829022672135752
1326,5.828803349762306
1840,5.828537880056313
5974,5.826696478956583
2245,5.825453486909352
3923,5.825220884597639
2085,5.824489771302067
5375,5.822026179583262
2645,5.821243531258673
776,5.820508327528793
1470,5.819386428140646
4117,5.8193713385556824
3339,5.814163673725575
3049,5.813496617961545
3353,5.81075263084763
814,5.808508278839861
1849,5.807159188923553
1669,5.805495888337604
316,5.804691975722788
2924,5.804025681617278
3769,5.801861862998829
1089,5.799137544421067
3114,5.7926443415393
3876,5.791845013499474
3779,5.790734528108381
2481,5.788474148805011
998,5.786928922650872
1034,5.7848228703995686
4272,5.779203080992976
5921,5.7786610600203945
1697,5.775398221119256
2556,5.770222195378341
5308,5.7702066544360795
512,5.770137150370529
3642,5.769071688566314
62,5.763769512782671
444,5.763226323774716
5429,5.762772447969936
4744,5.760951271740467
2885,5.759170513109386
3979,5.758588370837154
2526,5.756764263454411
4595,5.754824926713457
5882,5.748432775329394
1541,5.744904845862722
1477,5.74387490200222
5939,5.743635345947454
904,5.7432307493772115
3895,5.7412786604035
5870,5.731988704291751
2755,5.729959825952111
2724,5.729569956359496
274,5.729504767746592
4196,5.727482657927383
225,5.727333843237243
1693,5.724852971017117
5817,5.723544461408795
5973,5.723121355201476
1429,5.722778733887831
4332,5.720719854641494
2524,5.719598414997517
865,5.718353504714407
5674,5.716118048062034
2902,5.714014303347016
3952,5.711867725377213
929,5.707228668304161
1722,5.705747732581093
5702,5.703082552452391
4150,5.701580711420558
3713,5.701168081058199
3301,5.70104240783871
4003,5.700419729873507
2336,5.69842906439223
37,5.692339767998274
2553,5.691380257161101
3398,5.689729478124575
683,5.689339888181406
3582,5.688376142771424
3575,5.688174166597532
4306,5.6871936700095835
4187,5.679157750474609
4803,5.67909954694487
980,5.678054504805798
888,5.6765280510905285
5145,5.676384112378747
4520,5.6760057504832515
554,5.675283853703547
4637,5.674182555183739
5296,5.668422739113637
4579,5.664948255891456
5431,5.658356679299808
6116,5.646578290626517
2212,5.641619726357592
1426,5.640450308621178
630,5.637548772570558
5718,5.634926100448805
2415,5.634632469743214
431,5.634090073122182
2907,5.630845586028722
3439,5.617103630720075
4916,5.6158153876184915
481,5.612586147474011
5811,5.612513507541793
1350,5.609659399858719
1195,5.602991711980734
2394,5.598883795206374
739,5.594155588971525
2231,5.5921076753605234
340,5.590099042716174
892,5.589762739029185
2515,5.58346557082977
3190,5.582062792346936
4952,5.581234099230489
1244,5.581091737299726
2847,5.5773913805153
1379,5.575873073698526
5129,5.572061760872299
4469,5.569516498176773
5062,5.563919537177056
189,5.5586824891918285
4815,5.5569160836983515
1674,5.553370566897877
2257,5.552394802054732
6024,5.548943130404768
893,5.54836443209329
129,5.546938348132084
615,5.546440782265957
2387,5.5451499312823085
851,5.540340573003261
5072,5.5336468933956935
3702,5.533603981884098
3544,5.532631279348827
4271,5.532080034930955
6043,5.530477395572375
1044,5.528751337283472
2613,5.526914694761102
286,5.522916520857429
741,5.522532975750172
2039,5.520732187113416
1584,5.51973643975757
4500,5.514632308908496
4258,5.513230906801782
5016,5.507845630217606
2391,5.50702428450268
2666,5.504010281969843
2968,5.5020578262668955
2523,5.501115716251786
5454,5.499413156146926
2408,5.495865134401138
3068,5.492722842459922
5941,5.492235174714824
2784,5.490960852612005
919,5.487559431146803
4356,5.481812670859389
1995,5.480775932263012
2780,5.479343275447752
1399,5.478774177810279
2175,5.478760939800486
3545,5.4781112578824755
1,5.472851102204519
2542,5.470556035495802
5528,5.46405530034214
2532,5.463506877463763
839,5.460709162811285
352,5.459944116443297
1853,5.45646850576436
505,5.455985451761573
1588,5.4553197581061825
6060,5.453611497413034
1888,5.4499383868127635
416,5.449271515164346
1164,5.448346722380326
196,5.447890548756708
1175,5.447318043100723
4132,5.447076242884335
4142,5.446911496338719
3962,5.444657702359799
3686,5.442411806123797
6121,5.44141820890148
618,5.439360127214336
903,5.439248191220339
3391,5.438451496658835
5515,5.437738009924029
326,5.4371698369497565
1955,5.43536338993343
1467,5.435128391276192
1371,5.431967291075258
1283,5.428475221368674
1519,5.427958406259602
3340,5.425254082695534
2942,5.423309774864903
2259,5.421526775258808
2737,5.419057815499997
2599,5.416315667529287
809,5.413581990877787
3949,5.413559661962718
131,5.413180006499578
3382,5.410831929898947
4974,5.4068450854056325
3384,5.403779150468292
6059,5.4007697678003
5037,5.400254079867617
3253,5.398870389625873
4042,5.398246066624961
3218,5.397543541093805
2067,5.3972442791340285
666,5.396681055537447
3583,5.393502749607655
182,5.387574494989803
4200,5.38744508789203
2157,5.38697947915402
2353,5.386847471910281
4608,5.386382833848317
3984,5.38470762495827
3433,5.382708025743058
2445,5.382483416194003
2402,5.38180740245703
5726,5.379609315764022
4046,5.3727102361413115
2201,5.37150758628141
497,5.371325276420655
5635,5.370997654417467
894,5.368239706650617
2819,5.367747108135061
672,5.366317332798257
2577,5.362825291103613
3347,5.362744504174835
971,5.347943139000299
5914,5.345010368548219
957,5.344658089344737
4994,5.3438102817956175
495,5.339060053870224
5614,5.336443913937468
2632,5.3341492766951735
5664,5.333139814023075
1983,5.332253382903438
1119,5.3277754172705345
320,5.327504838513871
5185,5.326821997176779
1908,5.323430926420326
5371,5.319225613554822
859,5.319160244256205
5329,5.31491006007617
2176,5.30656985496554
5042,5.304352489102302
5420,5.299998250465507
5484,5.29990977439579
4418,5.296214694143072
1000,5.296020699579834
2288,5.295925636028347
1246,5.2942942851223735
5652,5.29210980483971
155,5.29136600107554
5438,5.290646064659989
1285,5.289553826903005
2283,5.287974022709798
2720,5.286902302609198
523,5.286622001511291
2844,5.284455547061483
6052,5.2835691695966664
1569,5.281096336677631
192,5.2763733343352355
1538,5.274458557609435
4371,5.273931468224324
837,5.2707879128775
4818,5.26342209285085
901,5.252351302925648
3401,5.250291121757764
6063,5.248817101976408
3738,5.244552354757952
3315,5.242350428571277
4587,5.241043049308222
3877,5.238580599966854
5802,5.235509057822809
521,5.233706479824552
289,5.232146726650277
4364,5.231763381998903
377,5.230339886334665
5184,5.22706902732965
460,5.220312136017671
3078,5.217944576431531
2380,5.217259193904917
5169,5.216889594333213
2831,5.215421101351303
70,5.214449156436689
273,5.2138229398081135
605,5.212831357741749
3947,5.212466604236666
2570,5.210786576798542
4274,5.20915996963234
543,5.2089116840171625
4566,5.206250944618184
3151,5.201382740367028
4598,5.199424230350529
4185,5.199204903236925
5651,5.197815914206727
49,5.194754871406211
5963,5.193417033240858
1607,5.193120731839673
2398,5.190141695770607
465,5.190064124643019
3646,5.189723491370107
4917,5.188959468219009
388,5.188000342498994
6007,5.187594809441279
4923,5.183504951602755
3000,5.182666698476107
3618,5.181206582243616
1738,5.180396131219263
2611,5.178184770550307
1001,5.177491707994393
5570,5.174603175722778
5471,5.173142320375819
780,5.169532616141855
3763,5.1692428316269
27,5.167943251287663
1606,5.167789932101081
4850,5.167371466274912
3348,5.16659912058467
955,5.162688988146151
6050,5.158081414793982
3176,5.1518517277172755
623,5.151375880560323
30,5.151183053524325
4206,5.148095596504845
1904,5.147891249065924
5155,5.146989491392625
3655,5.146802764956549
3608,5.14678157966952
3635,5.144261908893398
448,5.138734282010785
1659,5.136091322002953
3522,5.133502988041559
577,5.130101849017335
2716,5.12708155539436
565,5.1269770666157255
6100,5.118715633677911
2451,5.114146175658217
2416,5.109937559642
4766,5.10823705008481
6136,5.108088991039915
1875,5.107177933431945
617,5.106686669105917
281,5.102546690594161
3955,5.102393171275089
5675,5.102308230350117
2101,5.096778306720379
69,5.0947528734839915
2424,5.093561845390382
130,5.093527899474453
3129,5.092443498831383
5041,5.089586577052856
4628,5.089323770950831
5775,5.0865838562384535
3809,5.085159576604042
3768,5.0833971208471045
3040,5.081114299363459
4511,5.079935452674479
786,5.076424308282057
4824,5.073716780039369
5758,5.073506070729896
1976,5.07298091995403
5327,5.072966547272974
3346,5.072163569464501
5020,5.0696916707548505
432,5.066977274689056
292,5.064405133254374
4314,5.064128292587315
4526,5.0606029821920915
5085,5.059136497979519
1369,5.05906992397897
3311,5.05699748410058
3333,5.052309450626456
3858,5.051678175420764
2859,5.041692301683137
1784,5.041375105776501
4682,5.038342379441068
3223,5.035390629098225
2112,5.0302146779300605
6070,5.022314834131882
1047,5.021037154369126
79,5.016004408842637
39,5.013611973867896
3233,5.012837284168338
2618,5.0122490875517745
4259,5.009584266530876
489,5.008220936302894
3671,5.005518476823185
385,5.004757575854888
3921,5.002180685075054
5458,5.001073603635992
640,5.0010093288184585
1322,5.0006340599638195
5154,4.998881918229334
6069,4.998741726405456
3986,4.994810504390428
5825,4.993322357784806
2060,4.9919498062950565
629,4.990364289970299
5204,4.989607218975939
4099,4.989027072321934
993,4.988516251188352
4353,4.987516036033253
5244,4.98568740446888
3152,4.983007300929351
676,4.982408309640598
1857,4.982157327460202
2839,4.974085236262586
4729,4.971880724907415
2277,4.970487154151715
3693,4.969353523183663
5210,4.969266088263702
590,4.9645261794293685
3647,4.962545033465486
314,4.962289656192238
3284,4.96164606168401
2620,4.959710695933762
3788,4.9594725910766995
2429,4.9582311625428765
5468,4.950902918381211
4366,4.949366595659932
2423,4.943321604460076
407,4.941467495455846
848,4.935203071585746
2127,4.931973584275443
775,4.919848583579451
5318,4.91786203323393
575,4.915713449714983
485,4.911369899784419
3155,4.9095019501542945
2893,4.909291676568592
468,4.908042993174211
5826,4.906702846268665
5323,4.905071908199561
3534,4.904355318335518
74,4.902795907681728
3959,4.902583595806041
5381,4.901023822765302
4988,4.899920676094641
2037,4.89862343492326
2589,4.890970584304823
4404,4.888818597471455
897,4.888618149975644
5276,4.88465582314589
1678,4.884606927105864
4250,4.884102543503444
4006,4.884068218985672
454,4.883846161059703
3846,4.880922624042826
202,4.880402513467187
1306,4.877751874509874
2384,4.873910025859207
2261,4.873487997953395
5298,4.870215013175591
138,4.86826244701786
1233,4.864917355858864
2456,4.863800374265087
3201,4.862428259518902
5151,4.85224116576544
4325,4.8510822143895815
3490,4.842029731097974
4798,4.840619833118297
1614,4.83700092831377
882,4.834039800924927
648,4.831590836235666
2972,4.828918396498388
2586,4.827687726927324
3108,4.827270351295467
516,4.825027440157086
1072,4.8247954653168295
1366,4.823611517463869
3200,4.818600905216315
4363,4.817790847119207
3511,4.817393822679091
4125,4.815752322961566
1819,4.815468628792007
4358,4.810026722283375
4968,4.807152879869452
4809,4.80563168768403
4619,4.804030487848019
2987,4.803131832503253
1196,4.800177645973353
3389,4.797873900494157
1895,4.797641662884099
2473,4.7945216987862205
4551,4.793014345877601
73,4.792860656531939
3469,4.79213933491954
4234,4.790535150657436
818,4.789477573968785
2344,4.786905321200412
265,4.785551246119186
2860,4.776118879271166
1454,4.7748930942797285
167,4.774268173060948
3243,4.77178499496472
1109,4.7689157194304155
4110,4.766965498657871
5160,4.766665581625917
2383,4.766614526395078
1544,4.766162243257664
4693,4.755932292688962
3661,4.752503213461909
4739,4.751918273012986
2833,4.745456162332761
5322,4.74359238483343
4620,4.739201347028638
4485,4.7377413578694885
1967,4.736094260954229
5306,4.7325590652115865
2468,4.729918030314743
4273,4.729658189498573
5489,4.727578493657959
98,4.726010535327694
3236,4.724622559885722
2421,4.72143239954728
593,4.7127265486631105
2761,4.712540450495393
2079,4.712199600931703
872,4.709456306449641
268,4.707417868257546
4244,4.707135635747899
524,4.699821067583125
711,4.697647079850427
4694,4.697619732875792
5054,4.697509495541448
4743,4.695822908995095
3306,4.6903886884379276
2656,4.689601323025029
3103,4.689564041176388
5589,4.68793132558125
5894,4.686446014523899
315,4.685893385560267
6120,4.68335092399271
2970,4.682155128735413
1463,4.679778154306144
5277,4.676621544250728
761,4.675307324585163
4435,4.673832534201305
4652,4.673504428776138
4990,4.671892591655635
1640,4.67188960526799
550,4.67157667825662
4037,4.670393912353448
823,4.669084678764669
3847,4.662158936860142
1709,4.657162646651657
2174,4.656818694481173
4801,4.649406223443242
1348,4.6481927872746205
3824,4.646231002160555
116,4.646080607333504
5645,4.644322474273261
1176,4.643627105295074
4723,4.642415476905283
2027,4.634208420064812
3506,4.633465756376627
456,4.632042383657112
5981,4.632021629097593
2877,4.629694701092176
3183,4.622381850611434
5227,4.621801055969111
5333,4.619870687411841
1539,4.61826401221908
619,4.617628537967644
2626,4.616534728414405
1527,4.613689606588177
727,4.6122551960867035
372,4.61035695981904
55,4.608672847194751
2886,4.608252856889533
4669,4.607977120946495
3997,4.605901086164123
1670,4.605217600219576
3016,4.601535769375886
4255,4.599501013665464
1126,4.599142178883612
6016,4.599103746015364
4581,4.59128850310145
5733,4.5892275770044355
3792,4.589047944735893
838,4.588594090283716
4910,4.5858176379720685
4893,4.584426070522823
1671,4.582690809716511
952,4.581970824724073
5014,4.580384998244681
4632,4.5802496600935365
85,4.58016459882625
943,4.574697172463528
3645,4.573910393103807
567,4.571702593454262
1139,4.566474976976369
5560,4.566034450213234
1945,4.566016745823791
4391,4.562886206660932
1460,4.561531039338871
6102,4.561234573337038
3689,4.5541301647343815
1313,4.553916364996655
2091,4.553274915932416
1043,4.55218773405948
1550,4.550708354765816
354,4.550576325148793
396,4.550549612428179
3744,4.55034390988303
2930,4.547065719926398
3392,4.5458497619381255
5470,4.544786127451901
2983,4.5398801077736595
5599,4.537475743398245
2308,4.534844459649991
527,4.532336454652392
3102,4.526817894808653
2045,4.524169114628163
3737,4.523225006380738
3403,4.521909113678012
1580,4.521308179738957
735,4.520191438558213
3117,4.517784343620939
4039,4.517095035228812
4101,4.516087160310999
5694,4.512959148976553
4753,4.510993853815066
28,4.510811074073321
4389,4.510347854327352
253,4.507427541249523
1624,4.506407766398589
2335,4.5058139303766405
5236,4.505465057716109
693,4.50466873409344
1393,4.502479243308285
3745,4.499460579608233
1763,4.498653758561893
2691,4.495527091503283
3787,4.493720719561284
1360,4.493382685001343
4688,4.4929138084874145
4924,4.491166565397425
1654,4.489832025543191
162,4.48919330288253
520,4.489101529369312
72,4.4825274687998995
6,4.477963958968753
1340,4.474253860282281
204,4.473548560495684
5044,4.472385157315012
188,4.471794027086146
3893,4.471700994551979
1596,4.469034280638586
1604,4.468813643045248
4957,4.468132646011047
5226,4.468011134009579
2066,4.4631549224225235
1480,4.457555879191284
3363,4.455000870705872
3968,4.454813865316479
2014,4.449724525963454
690,4.448934088432373
391,4.444925315010994
3773,4.442280244227034
1334,4.437560014316684
4497,4.434738442525534
3110,4.42750112215343
1909,4.426625271211396
3541,4.426106578395693
5378,4.417701116932346
3062,4.4168078043695145
2015,4.41527428511826
4926,4.411393960103885
6032,4.410023637501494
2947,4.409891167808533
2125,4.408317926637712
358,4.406996140292237
5031,4.403748659477075
1698,4.403597865779539
531,4.403512931565363
5498,4.393807781402547
302,4.393598689385576
6105,4.39347290239746
1903,4.3880458140863885
88,4.38660564235196
2224,4.382517774961422
97,4.380669921813871
4023,4.378777919794246
187,4.378475822744881
4722,4.372296513436001
2011,4.367321823559661
755,4.366399889541309
1247,4.363379680857696
3513,4.362841534573513
107,4.361406123632786
3530,4.360912777230707
136,4.357438180678553
2109,4.3526604678793905
2743,4.351460866364951
4439,4.351325104591547
763,4.347724278484052
2500,4.344216205457376
3289,4.341080027333508
972,4.33772908669831
1405,4.337190418266086
4955,4.335174195344163
3288,4.335155569588899
2476,4.332499474807562
5989,4.330315379958962
2832,4.329158121259761
2167,4.326380570733305
4331,4.325249582315218
3130,4.323798995610928
2374,4.3225785189130725
4277,4.321599444580831
330,4.319754855187389
294,4.319114875389015
440,4.315021421493352
2643,4.312807429122488
227,4.312636971376428
3407,4.312265712496728
411,4.311910941581992
149,4.311660904059993
3731,4.310960442523436
3259,4.310658079369272
442,4.3102388640650355
5063,4.309077292818193
1207,4.30536096028646
5103,4.305167508963343
1731,4.303665756488155
2531,4.3036100544214815
5804,4.301552919805536
5494,4.301022398942658
360,4.301000107103766
2794,4.297441043481143
210,4.291392354920955
4989,4.289963945958019
4478,4.282782818712348
2945,4.281163953518818
1113,4.280708056061998
3250,4.279699943883177
319,4.279324220150735
5900,4.275551876245628
3470,4.274201677884466
1077,4.271553917431711
218,4.2711978839240485
1841,4.266296006796415
668,4.266054208768991
4153,4.263884900839707
4423,4.258647798805466
2108,4.257813740108594
797,4.257509881877809
6014,4.2574420900837
4991,4.2522618953978215
4902,4.25220744300601
4807,4.2493458867218825
1110,4.249298343133749
2705,4.247565395933302
3298,4.24750014503068
4947,4.24593612834423
4381,4.241183740552057
31,4.24066868164854
1406,4.240357308940883
3374,4.240073583655051
2943,4.239422678259454
1437,4.2387338876381255
667,4.238502586083577
201,4.234756732510589
997,4.234105415729434
4000,4.231858395991655
3378,4.230716097363154
5580,4.228455115488176
429,4.227860575290848
4059,4.227351704607635
2146,4.22703670324504
3239,4.226269633041899
2447,4.2250650719765055
3085,4.2232734608717255
884,4.218918507226834
603,4.218750891943495
3106,4.213695764425356
2237,4.206203113943023
257,4.2060121887705915
3313,4.2055204234943
4055,4.203599314134784
905,4.203243652332242
2090,4.194242044221839
3428,4.193330360555937
1142,4.192918865478219
57,4.189817050135139
5207,4.186951512380984
361,4.186871343074879
4115,4.181577893470791
1881,4.179376753611148
4403,4.177953515398001
2309,4.177236965738017
312,4.177171216278706
1790,4.176870545767458
4613,4.176133415470757
3036,4.173834936662704
2650,4.173121178775196
2976,4.1722291167231464
4417,4.17075479222144
5007,4.170219616121552
599,4.169770565145515
3300,4.167334072455764
4044,4.166300438359351
4621,4.160357707614261
2753,4.158341927790892
2464,4.152936762270262
437,4.152120488685099
1530,4.147376983677633
64,4.146070668008002
535,4.140034343154438
4936,4.1377374196324475
4734,4.1317541252678085
4293,4.131684743511412
1728,4.129305207993414
879,4.12743701259655
1163,4.126492299672468
313,4.125871021627413
5710,4.122437093129915
403,4.122315212182469
785,4.120037776104484
2700,4.116397136507992
5225,4.113171102614286
5241,4.110734016072794
110,4.104472385122848
2026,4.09979375019546
4727,4.099123886294772
910,4.097530697468852
2358,4.096887107334791
1153,4.096049247299782
4749,4.095736248987254
1276,4.093504280644031
106,4.092711263797997
1956,4.088415483371254
2435,4.087225168068825
631,4.087215043439338
4432,4.085675826364829
4075,4.083998212829589
3691,4.082333287893454
4733,4.0802063694339985
3099,4.076346518566239
418,4.076235687940876
457,4.075771892618608
5074,4.074989093581923
866,4.072108528204959
4867,4.0696083785395585
4,4.0681978952690745
5761,4.060212378733725
3419,4.05555283211876
5668,4.054611361076655
945,4.053487379312361
1059,4.053460008463002
3258,4.05287921557658
2516,4.051891313594149
145,4.050238164650792
3574,4.047206175256331
1075,4.045032753871403
2884,4.0438356380517035
3432,4.041328481301531
4433,4.040349904784179
2214,4.039770921120482
190,4.038981956340432
1628,4.036744682041032
4881,4.036442322308272
1474,4.034102980547441
3477,4.031870831140773
914,4.030592406585064
3801,4.029686974849748
1018,4.026429273139543
1615,4.025698470232779
5079,4.025542121950064
573,4.019232009141724
3173,4.014928140010176
2099,4.014468451702372
709,4.010897180173437
4300,4.007713480769588
4998,4.004428122283956
1090,3.9994096430611195
122,3.9972591037127194
5750,3.995183111825602
6099,3.9921159836451907
3606,3.9909020171859586
237,3.9845168033342815
3961,3.9840333192346375
6068,3.983061155370675
2132,3.9776711206739206
5443,3.9775558556239936
2334,3.9716519015733063
3328,3.971273231278229
401,3.9691889521604176
86,3.968243638478502
6076,3.962338955722984
276,3.9602891515081136
5343,3.9600644887781913
4509,3.9577796981608016
4604,3.9573256603330145
3484,3.9569936413138493
6046,3.954830566275425
2083,3.9491771188219666
6107,3.9474100628583377
3996,3.942896492928435
2041,3.9396025066051594
744,3.938584288013598
1420,3.9385548510839645
4079,3.9379088596953764
5897,3.937208483028589
2020,3.9303453660674172
4918,3.930233214645517
4728,3.928319910026733
5997,3.9238347677556518
5190,3.9223292280916175
636,3.9210927896292915
2898,3.9206114693430414
2492,3.9171646595626197
596,3.9134100175535247
3125,3.912712203397108
6048,3.911336365536013
150,3.9088324309270552
1939,3.9084094265721134
216,3.905770982764881
4040,3.905335185797229
1017,3.901536530410358
758,3.901225540979713
1682,3.90042750871973
698,3.899724583384016
3528,3.8982338652396904
3004,3.8952122587005227
6072,3.89276417051307
427,3.892472073044635
5828,3.891888053190166
827,3.8884632039666798
3094,3.8879581315140337
5576,3.8875750797498525
2356,3.8812475663583172
132,3.8789242589810624
1629,3.8727143921421026
2850,3.8675484412655075
3030,3.8638734294384753
5712,3.8598296422270284
5715,3.8586834990810406
4518,3.858101959328488
5194,3.8578609502528844
572,3.856747612459745
2826,3.8509229897533466
1165,3.8500413573787093
622,3.8468103105031792
5942,3.8440770596035105
4639,3.841442110645417
4362,3.841311078879429
2346,3.835762771812038
5782,3.834535710691611
2906,3.834530110963083
4996,3.8313087276499225
6112,3.828664188885563
4514,3.826531168492791
4420,3.823062590220802
5808,3.8200176474063308
557,3.819150261728139
5809,3.8144486106316973
6139,3.813610214512001
1866,3.809039240797941
4335,3.803396165526669
5627,3.8012786618930776
4355,3.8003206954996185
6003,3.798643630596705
3974,3.7983813723310247
569,3.7979416927920413
713,3.7965278486330094
4618,3.794094072173585
2232,3.792958877601372
6029,3.7928948245862784
911,3.7896025073369954
4399,3.78858185833163
3272,3.7883472741518127
1599,3.781242920379415
1730,3.7778354870257336
924,3.7772331325001387
3074,3.7767306080763374
816,3.7758249617726976
983,3.7751489693246043
1913,3.7748928905282813
772,3.773195662641921
43,3.7714827720992474
334,3.768243035352025
1968,3.767909824100893
2404,3.7653220070977422
4715,3.7608710748879925
134,3.7605474905904575
5624,3.7583502492107312
1266,3.7551060601502533
3181,3.7534937613559576
6067,3.7491723364474456
19,3.7458853659742903
715,3.743566789880979
2511,3.7433351509720523
1729,3.738877949064263
298,3.736654304077264
2316,3.7364060145204574
4491,3.7312309947876963
1683,3.7257970639003677
2579,3.7181711473685324
2160,3.717839183618139
5684,3.7145892739496933
4119,3.711009696491943
920,3.710779817543655
967,3.7098057644990265
3187,3.7094650361229253
3044,3.7080750928468547
4261,3.708025780687492
1441,3.7059709998996198
296,3.702911123300809
3399,3.7012292556583097
3228,3.699837075715193
833,3.6974655779125776
1068,3.6961766961520555
5405,3.6916512671335022
5540,3.6905651648492173
4822,3.686092493913095
671,3.6849835752012026
1492,3.683864306765602
4002,3.683361076611746
3911,3.6804567459924926
205,3.679958594185265
6095,3.6782688404334984
3071,3.6748504638681405
2557,3.6674564302177735
4340,3.6642656378284575
2851,3.6627352460651887
311,3.6610969618139877
707,3.6589084713894433
141,3.6573021818100506
1235,3.6517302411642603
32,3.6514339708048564
3764,3.650671223716454
782,3.647918266342147
3587,3.6445517073463067
5245,3.636360468470043
749,3.6350579641165677
5272,3.632977531368714
3550,3.6316186594472857
4959,3.620883102530081
870,3.6198382911577283
4180,3.6162595902113184
4915,3.5992971716318634
3660,3.5964394378789226
844,3.5949434222852923
1665,3.5926874218800102
4778,3.5892783711735214
3826,3.5874605685344885
3571,3.584553362652624
1642,3.5829657868423115
3519,3.5802527570336915
277,3.5726828133905126
2497,3.571481267566866
5038,3.562899519048849
560,3.5596596724471876
6036,3.556259961032142
3935,3.5535050609356302
1600,3.5524988831820195
2181,3.545934188305943
3862,3.544318613767029
2032,3.5366765429509184
5214,3.535169036703556
2134,3.53404491719321
4344,3.5291354832400543
5480,3.5287888799086744
1802,3.5267234744744766
847,3.5212696348619263
3892,3.5211458283619526
2329,3.516249139546531
203,3.5157263657474997
2222,3.5149694740856265
926,3.5140802096995443
4590,3.513361390489582
308,3.504694591738417
5995,3.504648024390709
1807,3.5008388392873258
2078,3.490958174146539
419,3.490280061231225
2509,3.487275082461053
472,3.4849224708871023
4383,3.484683111353725
5822,3.4812170709378227
56,3.478811046040974
4615,3.4784819652221928
1272,3.4750162462129315
4452,3.4735207591009822
2291,3.4734345928318304
849,3.46843975925367
5158,3.4639279518343353
5193,3.4638421340547403
2221,3.46023261333516
6131,3.459271505348462
868,3.455496800417206
4883,3.455037054746355
1506,3.454979759777249
555,3.451037911132421
5514,3.4450320431441463
272,3.4447070053742035
0,3.4445461122825387
3829,3.4438149293167504
4535,3.4411628612268936
2355,3.440842967202696
2086,3.4397691755231974
1702,3.436903733145391
4992,3.4366605367504777
295,3.4358319473778205
3095,3.4346933622953753
2152,3.434372303362636
699,3.430769521728533
4422,3.425180260559163
954,3.4174997902619855
3591,3.410397918723905
140,3.4103821325928907
5926,3.408510752968158
5965,3.406922500774042
875,3.406712231709528
934,3.4050224084091654
1868,3.403226275570726
9,3.402951997663475
3723,3.4014143666143304
3751,3.399831275147463
4499,3.3982298298916986
2397,3.3947086847744936
4251,3.3923092091997575
4690,3.3910087905612674
5066,3.3883374946154365
2862,3.388262707808379
4193,3.3853227984321355
198,3.382235734597441
6049,3.3752353896712175
114,3.374170411059723
2861,3.3716736707772914
3197,3.3689743872043807
1877,3.3681953238062303
1146,3.3677786963875507
103,3.3660121345344924
950,3.364931574480784
3084,3.364831673173177
907,3.3623820406314295
6038,3.3615109151408746
1837,3.3605230629040075
4266,3.355460139551373
6040,3.3518837023493178
641,3.3518096917851135
5121,3.351235768974018
3683,3.350030237489467
4771,3.343053039520496
3105,3.3417182217626564
821,3.3396380640204324
4617,3.3393554653592004
3905,3.338538602207414
3879,3.3332795644167494
6054,3.3315244605841596
4882,3.331397325478926
5500,3.3297523958317767
4767,3.32932446975264
6062,3.3287400634360114
5543,3.3276094647383863
3521,3.3243138338563747
2563,3.3235504145913977
4168,3.322582143163684
1361,3.3196655532749397
963,3.317151297882338
4630,3.3153984612111866
4320,3.3137162461813388
475,3.3136506441481113
2478,3.312507732215463
1250,3.3107762785665167
386,3.3097385434788773
4473,3.3084066548546542
4588,3.3084052489190965
4107,3.3080931194487277
3255,3.306046879497511
6039,3.3025545777325287
5609,3.299121184644637
3436,3.2971987510131235
1055,3.294212113182198
1941,3.294162911254193
5644,3.2894421048151057
236,3.289217158623869
148,3.2859674758256228
1820,3.278898653833542
2049,3.277890100174681
3179,3.274358330878909
121,3.2719891500294582
2345,3.271965622008946
4609,3.2673237413366185
2033,3.2647981152689183
994,3.2630505296417307
425,3.2616855283754758
732,3.2592534611242514
371,3.2577647782875214
898,3.254373838633909
426,3.251673348906377
826,3.2499536196718926
473,3.245580830636032
1407,3.244895308599292
886,3.243749249450848
1685,3.242565787917953
5360,3.242447043486986
4374,3.2400284743454977
1240,3.2370383573068926
2056,3.2345416150074016
423,3.231435459585459
3396,3.2293902646431785
4012,3.2292301457122785
3734,3.2265696810378803
2065,3.222045643443307
342,3.220746240573802
355,3.220260921225305
2469,3.2196848175714883
2789,3.219283308462651
6080,3.2192396475655283
2548,3.2188908001865175
762,3.218600214338017
